MSE,RMSE,MAE,R2_Score,Directional_Accuracy,Model,Fold,Stock
0.0006275237969836,0.0250504250858872,0.0154670451177558,-0.102831857971787,0.492063492063492,Stacked_Ensemble,8,NFLX
0.0006312180189248,0.0251240525975575,0.0196710296715025,-0.7079742746081039,0.4126984126984127,Naive,9,NFLX
0.0004778074835234,0.0218588079163398,0.0149148543841556,-0.2928700791262615,0.492063492063492,Ridge_Regression,9,NFLX
0.0004032065638046,0.0200800040788014,0.0132245493936648,-0.0910120080294059,0.5714285714285714,Random_Forest,9,NFLX
0.0004414428458351,0.0210105413027639,0.0145003806369066,-0.1944732276186971,0.4761904761904761,XGBoost,9,NFLX
0.0003794405239569,0.0194792331460194,0.0128694581346183,-0.0267049327365924,0.5079365079365079,LSTM,9,NFLX
0.0003729380727092,0.0193116046124917,0.0128800883952822,-0.0091103471574167,0.5079365079365079,GRU,9,NFLX
0.0003968087237349,0.0199200583265961,0.0129807081882482,-0.0737004834460253,0.492063492063492,Transformer,9,NFLX
0.0004047278578545,0.0201178492353069,0.0134103023944905,-0.0951283846589887,0.4761904761904761,Stacked_Ensemble,9,NFLX
0.0008291799362641,0.028795484650621,0.020637119949111,-1.0543103424068332,0.5079365079365079,Naive,10,NFLX
0.0004824701595275,0.0219652033800628,0.0165201165005332,-0.195329741196627,0.4761904761904761,Ridge_Regression,10,NFLX
0.0005094214519372,0.0225703666770679,0.0167555683988003,-0.2621021223375437,0.4444444444444444,Random_Forest,10,NFLX
0.0005005344122607,0.0223726264050672,0.016840845949242,-0.2400842987958278,0.4285714285714285,XGBoost,10,NFLX
0.0004036086263718,0.0200900131003412,0.0141102410009312,5.132881527469824e-05,0.5079365079365079,LSTM,10,NFLX
0.0004051170196494,0.0201275189640821,0.0141305121005278,-0.0036857465468698,0.4444444444444444,GRU,10,NFLX
0.0004036224536354,0.0200903572301612,0.0141194781234958,1.707148535790015e-05,0.5079365079365079,Transformer,10,NFLX
0.0004546413870879,0.0213223213344117,0.0155516070166813,-0.1263833852382827,0.4126984126984127,Stacked_Ensemble,10,NFLX
0.0004304094957152,0.0207463128221672,0.0164428607851748,-1.1066379086098237,0.5079365079365079,Naive,11,NFLX
0.0002596927685849,0.0161149858388059,0.0130726308064202,-0.2710654303379796,0.5079365079365079,Ridge_Regression,11,NFLX
0.0018173746274146,0.0426306770696247,0.0300294848775176,-7.895134336883807,0.3333333333333333,Random_Forest,11,NFLX
0.0003557800395094,0.0188621324221166,0.0156801101722007,-0.7413642724398459,0.3809523809523809,XGBoost,11,NFLX
0.0002044398957358,0.014298247995327,0.0114664242336574,-0.0006304198139457,0.5079365079365079,LSTM,11,NFLX
0.0002045865637802,0.0143033759574516,0.0114804518812613,-0.0013482860907021,0.5079365079365079,GRU,11,NFLX
0.0002043166651413,0.0142939380557422,0.0114709361284265,-2.7268061001839428e-05,0.5079365079365079,Transformer,11,NFLX
0.0003725464088773,0.0193014613145582,0.0157722023378932,-0.8234272140149019,0.3809523809523809,Stacked_Ensemble,11,NFLX
0.0007909226507191,0.0281233470753243,0.018298183171989,-1.1288327683280794,0.5238095238095238,Naive,12,NFLX
0.000501583279464,0.0223960549977895,0.0163305241880779,-0.3500522717329599,0.4444444444444444,Ridge_Regression,12,NFLX
0.0039580825324459,0.0629132937656736,0.0559195266771048,-9.65350168838432,0.3809523809523809,Random_Forest,12,NFLX
0.0007007685299562,0.0264720329773937,0.0200654447861875,-0.8861756054494752,0.3968253968253968,XGBoost,12,NFLX
0.0003772403618312,0.0194226764847494,0.0132008091683824,-0.0153731759636301,0.6031746031746031,LSTM,12,NFLX
0.0003844322274949,0.0196069433491037,0.0132813416126243,-0.0347306684775123,0.6031746031746031,GRU,12,NFLX
0.0003866203462991,0.0196626637640778,0.0133241093359999,-0.0406201685533664,0.6031746031746031,Transformer,12,NFLX
0.0008038466376699,0.0283521892923629,0.0219722485531758,-1.1636187324085716,0.3968253968253968,Stacked_Ensemble,12,NFLX
0.001124423337483,0.0335324221833588,0.0241105431932689,-0.9441615884889496,0.4761904761904761,Naive,13,NFLX
0.0006275207575543,0.0250503644195911,0.0182414893243775,-0.085002162572972,0.492063492063492,Ridge_Regression,13,NFLX
0.0006106934421429,0.0247122124089075,0.0178417894149959,-0.0559072308247767,0.4285714285714285,Random_Forest,13,NFLX
0.0006220071180725,0.0249400705306247,0.0185586972239797,-0.0754689149642473,0.5238095238095238,XGBoost,13,NFLX
0.0005778037400441,0.0240375485448115,0.0174334426283735,0.0009600480245277,0.492063492063492,LSTM,13,NFLX
0.0005790776166859,0.0240640315966783,0.0173968429717167,-0.0012425227980688,0.492063492063492,GRU,13,NFLX
0.000580309586499,0.0240896157399615,0.0174061283582661,-0.0033726354601819,0.492063492063492,Transformer,13,NFLX
0.0005911234329257,0.024313030105805,0.0178138467017352,-0.0220700994365359,0.492063492063492,Stacked_Ensemble,13,NFLX
0.0009678118389828,0.0311096743631753,0.0227861484223347,-1.1066928718696565,0.5714285714285714,Naive,14,NFLX
0.0007797216203386,0.0279234958473796,0.0204880703549388,-0.6972658459484142,0.4126984126984127,Ridge_Regression,14,NFLX
0.0023958733269212,0.0489476590545582,0.0379494148067729,-4.215238186208361,0.3968253968253968,Random_Forest,14,NFLX
0.0009852944590628,0.0313894004253479,0.0243470447158263,-1.1447483177948643,0.4126984126984127,XGBoost,14,NFLX
0.0004799107766778,0.0219068659711481,0.0150289518044168,-0.0446499739280565,0.6190476190476191,LSTM,14,NFLX
0.0004745682440837,0.0217845873057935,0.014913008796726,-0.0330205694504541,0.6190476190476191,GRU,14,NFLX
0.0004940251832943,0.0222266772886615,0.0153620346822115,-0.0753736317837006,0.3809523809523809,Transformer,14,NFLX
0.0008752049040133,0.0295838622227272,0.0226171944702558,-0.9051099174898064,0.3809523809523809,Stacked_Ensemble,14,NFLX
0.0006702145967002,0.0258885031761255,0.0208766621671559,-1.5356066051588275,0.4285714285714285,Naive,15,NFLX
0.0004046224537281,0.0201152293978497,0.0149752990273015,-0.5307983014989963,0.4126984126984127,Ridge_Regression,15,NFLX
0.0032644433041238,0.0571353069837195,0.0314567449989785,-11.350289063914374,0.5238095238095238,Random_Forest,15,NFLX
0.000302309725455,0.0173870562619177,0.0136739190247277,-0.1437210416509435,0.492063492063492,XGBoost,15,NFLX
0.0002666708356574,0.0163300592668066,0.0125377143515259,-0.0088892954961696,0.492063492063492,LSTM,15,NFLX
0.0002665263189875,0.0163256338004844,0.0125736052609165,-0.0083425490890396,0.5079365079365079,GRU,15,NFLX
0.0002717183650842,0.0164838819785952,0.0126159803341972,-0.0279854909795809,0.492063492063492,Transformer,15,NFLX
0.0003125470618349,0.0176790005892577,0.0139415788179536,-0.1824517077269443,0.5396825396825397,Stacked_Ensemble,15,NFLX
0.0009525133028115,0.0308628142399812,0.0214931366929531,-0.9252854573852238,0.5873015873015873,Naive,16,NFLX
0.0005082451176085,0.0225442923510265,0.0161790564250263,-0.027300018624881,0.4761904761904761,Ridge_Regression,16,NFLX
0.0005271264800669,0.0229592351803566,0.015969756272666,-0.0654643281934921,0.4126984126984127,Random_Forest,16,NFLX
0.0005570336921339,0.0236015612223845,0.0169180480074332,-0.125914843995889,0.5873015873015873,XGBoost,16,NFLX
0.000515731830742,0.0227097298694206,0.0155011065868564,-0.0424326785856332,0.4444444444444444,LSTM,16,NFLX
0.0005122888731813,0.0226337993536517,0.0154563728103451,-0.0354735357553783,0.4444444444444444,GRU,16,NFLX
0.0005060754336529,0.022496120413372,0.0158726882051859,-0.0229145040556359,0.492063492063492,Transformer,16,NFLX
0.0005249736692766,0.0229123038840853,0.0160977421514303,-0.0611129188276127,0.5396825396825397,Stacked_Ensemble,16,NFLX
0.0009875700008512,0.0314256264989463,0.0218251041786126,-0.7161861851641529,0.5555555555555556,Naive,17,NFLX
0.0007951760247385,0.02819886566404,0.0179817488376234,-0.381846458735845,0.5873015873015873,Ridge_Regression,17,NFLX
0.0005743285160462,0.0239651521181547,0.0145144668750427,0.0019394431434121,0.5238095238095238,Random_Forest,17,NFLX
0.0006331404198725,0.0251622816905087,0.0149423630648598,-0.100263111392217,0.5873015873015873,XGBoost,17,NFLX
0.0005759561414148,0.0239990862620819,0.0149313046794838,-0.0008890228587199,0.5396825396825397,LSTM,17,NFLX
0.0005781497886627,0.0240447455520486,0.0151616063580652,-0.0047011142534982,0.4603174603174603,GRU,17,NFLX
0.0005594515409119,0.0236527279803391,0.0148556060384892,0.0277924552647252,0.6349206349206349,Transformer,17,NFLX
0.0006000758333103,0.0244964453198893,0.0145611373381833,-0.0428039068525176,0.6031746031746031,Stacked_Ensemble,17,NFLX
0.0008863289688934,0.0297712775824857,0.0222030831018472,-0.8740275096852881,0.5079365079365079,Naive,18,NFLX
0.0004944624176576,0.0222365109146574,0.0158670015759482,-0.045476573278302,0.5079365079365079,Ridge_Regression,18,NFLX
0.0005055532005402,0.0224845102357219,0.0152260144377675,-0.0689265934800569,0.4444444444444444,Random_Forest,18,NFLX
0.000536927638378,0.0231716990826761,0.0164932163789334,-0.1352637681324642,0.4761904761904761,XGBoost,18,NFLX
0.0004966574288741,0.0222858122776378,0.014988066127714,-0.0501176394603113,0.3968253968253968,LSTM,18,NFLX
0.0004857828352422,0.0220404817379795,0.0146777925625886,-0.0271247233557192,0.6031746031746031,GRU,18,NFLX
0.000490441845141,0.0221459216367501,0.0147855142921548,-0.0369755947869829,0.3968253968253968,Transformer,18,NFLX
0.0005054115436114,0.0224813599146376,0.0153755228769111,-0.0686270782990834,0.4603174603174603,Stacked_Ensemble,18,NFLX
0.0022918219138874,0.0478729768646929,0.0382010794323208,-1.32979361787329,0.4603174603174603,Naive,0,AMD
0.0011375392372784,0.03372742559518,0.0267430018687429,-0.156386383703051,0.4761904761904761,Ridge_Regression,0,AMD
0.001059768227145,0.0325540815742824,0.0244420812569431,-0.0773268363768129,0.4285714285714285,Random_Forest,0,AMD
0.0011350010966091,0.033689777330953,0.0265099765295755,-0.1538061902348928,0.3333333333333333,XGBoost,0,AMD
0.0009910318224915,0.031480657910716,0.0237963153017334,-0.0074515830218704,0.5714285714285714,LSTM,0,AMD
0.0009879047523109,0.0314309521381542,0.0238425906989047,-0.0042727024529982,0.5714285714285714,GRU,0,AMD
0.0009664629359745,0.0310879870042194,0.0237174917837947,0.0175243693672438,0.6031746031746031,Transformer,0,AMD
0.0010470509568423,0.0323581667719656,0.0249372487818624,-0.0643988619087962,0.3809523809523809,Stacked_Ensemble,0,AMD
0.0032638589724647,0.0571301931772052,0.0474535604319939,-0.9183952645182748,0.5238095238095238,Naive,1,AMD
0.0022690190412446,0.0476342213250589,0.0394473513439097,-0.3336591502721833,0.5079365079365079,Ridge_Regression,1,AMD
0.0019404932641332,0.0440510302278306,0.0374332234659942,-0.1405618686801288,0.4444444444444444,Random_Forest,1,AMD
0.001805926335088,0.0424961920069081,0.0351117595790118,-0.0614675935845894,0.492063492063492,XGBoost,1,AMD
0.0017267699983255,0.0415544221272004,0.035118651822893,-0.0149419492835438,0.4761904761904761,LSTM,1,AMD
0.0017277904849188,0.0415666992305,0.0352065066652231,-0.015541759711807,0.4761904761904761,GRU,1,AMD
0.0017870268541234,0.042273240402451,0.0349670392224087,-0.0503590637460833,0.4761904761904761,Transformer,1,AMD
0.0017402178523674,0.0417159184528809,0.0349888185323914,-0.0228461815832428,0.492063492063492,Stacked_Ensemble,1,AMD
0.0041104966494914,0.0641131550424048,0.0531883039307485,-1.334430813984607,0.3809523809523809,Naive,2,AMD
0.0019761041383562,0.0444533928778924,0.0353750174246987,-0.122267887699677,0.5079365079365079,Ridge_Regression,2,AMD
0.0018141049334556,0.0425923107315818,0.0336769102546834,-0.0302653955414966,0.4444444444444444,Random_Forest,2,AMD
0.0017899090602946,0.0423073168647536,0.0333077594148513,-0.0165240896374556,0.5079365079365079,XGBoost,2,AMD
0.0018010099599473,0.0424383076941975,0.0334380568101611,-0.0228285059700852,0.3968253968253968,LSTM,2,AMD
0.001794125932914,0.0423571237563884,0.0333124828796901,-0.0189189334290122,0.3968253968253968,GRU,2,AMD
0.0017921755844127,0.0423340948221737,0.0324492379762061,-0.0178112926674507,0.5873015873015873,Transformer,2,AMD
0.0017879150861898,0.0422837449404599,0.0332729227116356,-0.0153916730490388,0.4761904761904761,Stacked_Ensemble,2,AMD
0.0017196572607117,0.0414687504117463,0.0326043990318309,-0.7318322050903845,0.6031746031746031,Naive,3,AMD
0.0011320815196634,0.0336464191209623,0.0268027000414964,-0.1400965060499432,0.492063492063492,Ridge_Regression,3,AMD
0.0010070723299419,0.0317344029397424,0.0254032471625695,-0.0142022679141466,0.5238095238095238,Random_Forest,3,AMD
0.0010500770279113,0.0324048920367182,0.0262912941344444,-0.0575114334177566,0.492063492063492,XGBoost,3,AMD
0.001008666971571,0.0317595178107449,0.0255431091887892,-0.0158081993935994,0.4603174603174603,LSTM,3,AMD
0.0010100897966725,0.0317819098965522,0.0255632103267511,-0.0172410979073633,0.4603174603174603,GRU,3,AMD
0.001003489186811,0.0316778974493425,0.0254408281106894,-0.0105937566071174,0.4603174603174603,Transformer,3,AMD
0.0010088221088778,0.0317619600918744,0.025658331916105,-0.0159644350518648,0.5238095238095238,Stacked_Ensemble,3,AMD
0.0030107995090468,0.0548707527654472,0.0401858015577296,-1.015136180421643,0.5555555555555556,Naive,4,AMD
0.0017496603234878,0.0418289412188241,0.029498326955567,-0.1710523436430326,0.4444444444444444,Ridge_Regression,4,AMD
0.0015195524584366,0.0389814373572423,0.0277638672269122,-0.0170405328695131,0.5079365079365079,Random_Forest,4,AMD
0.0016603515932653,0.0407474121051301,0.0289679663173012,-0.1112777711554993,0.492063492063492,XGBoost,4,AMD
0.0014985614954659,0.0387112579938441,0.027561015688067,-0.0029912250969617,0.5555555555555556,LSTM,4,AMD
0.0015339690886048,0.0391659174360167,0.0281485953717736,-0.026689622078061,0.4444444444444444,GRU,4,AMD
0.0016149006248915,0.0401858261690803,0.0296821219663519,-0.080857316213228,0.4444444444444444,Transformer,4,AMD
0.0015774342405148,0.0397169263729561,0.0281772015698812,-0.0557809647390588,0.5079365079365079,Stacked_Ensemble,4,AMD
0.0018571852744238,0.0430950725074673,0.0341977505852507,-0.7742470256835212,0.5079365079365079,Naive,5,AMD
0.0010941403965663,0.0330777931030218,0.0246359410135278,-0.0452782342301298,0.5079365079365079,Ridge_Regression,5,AMD
0.0010706806566435,0.0327212569539063,0.0245160085313733,-0.0228661602413489,0.5238095238095238,Random_Forest,5,AMD
0.0011252198790582,0.0335442972658287,0.0248937724606332,-0.0749697680423748,0.5873015873015873,XGBoost,5,AMD
0.0010805365701928,0.0328715160920941,0.0246184440643998,-0.0322819280384343,0.5396825396825397,LSTM,5,AMD
0.0010785739175234,0.0328416491291683,0.0246048455721786,-0.0304069235846025,0.5396825396825397,GRU,5,AMD
0.0010758546411429,0.0328002231873954,0.0245868099284445,-0.0278090847494216,0.5396825396825397,Transformer,5,AMD
0.0010854525643805,0.0329462071319377,0.0246005382527284,-0.0369783835757406,0.6190476190476191,Stacked_Ensemble,5,AMD
0.0020193049585587,0.0449366772086981,0.032998983933385,-0.911895645799394,0.6349206349206349,Naive,6,AMD
0.0010910944965416,0.0330317195516921,0.0247259252125895,-0.0330578391599472,0.492063492063492,Ridge_Regression,6,AMD
0.0010109423947504,0.0317953203278474,0.0241035836378809,0.042830873818636,0.6031746031746031,Random_Forest,6,AMD
0.0009754490781431,0.0312321801695482,0.0234490257614198,0.0764362572892511,0.5873015873015873,XGBoost,6,AMD
0.0010564781135749,0.032503509250155,0.0244063942114509,-0.0002827441516863,0.5396825396825397,LSTM,6,AMD
0.0010571547216788,0.0325139158158288,0.0243588815577827,-0.0009233626388858,0.5396825396825397,GRU,6,AMD
0.0010565269234589,0.0325042600817026,0.0242655163948503,-0.0003289577780147,0.5396825396825397,Transformer,6,AMD
0.0009963255735384,0.0315646253508331,0.0237327537665109,0.0566702083441871,0.6031746031746031,Stacked_Ensemble,6,AMD
0.0014186317355137,0.0376647280026524,0.0288255764520102,-1.2930096567564648,0.5238095238095238,Naive,7,AMD
0.0007083311773803,0.0266144918677842,0.0200731529511434,-0.1449132211373915,0.4603174603174603,Ridge_Regression,7,AMD
0.0006477354161291,0.0254506466740851,0.0194664939725334,-0.0469690808582707,0.5079365079365079,Random_Forest,7,AMD
0.0007718034676332,0.0277813510764546,0.0215446066352776,-0.247506847688103,0.4444444444444444,XGBoost,7,AMD
0.0006212639364589,0.0249251667288104,0.0192360701012055,-0.0041818253692702,0.5238095238095238,LSTM,7,AMD
0.0006243829320572,0.0249876555934584,0.0192480605062856,-0.0092232232509348,0.4761904761904761,GRU,7,AMD
0.0006849255291328,0.0261710819251481,0.0204245681426856,-0.1070814314553412,0.5396825396825397,Transformer,7,AMD
0.000699035578286,0.0264392809714265,0.0204428389877186,-0.1298882516861934,0.4285714285714285,Stacked_Ensemble,7,AMD
0.0015724797994972,0.0396545054123389,0.0326325532866332,-1.2940312148576751,0.2698412698412698,Naive,8,AMD
0.00080090698842,0.0283003001471721,0.0220717832179594,-0.1684128675107032,0.4126984126984127,Ridge_Regression,8,AMD
0.0007105847934743,0.0266567963843053,0.0187930545185471,-0.0366452386571047,0.4444444444444444,Random_Forest,8,AMD
0.0007340304325901,0.0270929960061663,0.0202428828346203,-0.0708491934558865,0.4761904761904761,XGBoost,8,AMD
0.0007022987761588,0.0265009202889033,0.0184315998338632,-0.0245570818650722,0.5555555555555556,LSTM,8,AMD
0.0006911768211153,0.026290241937178,0.0184813298377597,-0.0083316829454318,0.5555555555555556,GRU,8,AMD
0.0006909871714908,0.0262866348453142,0.0184945546400783,-0.008055010292111,0.5714285714285714,Transformer,8,AMD
0.0007161296866158,0.0267605995189922,0.0196450974178363,-0.04473447322399,0.4285714285714285,Stacked_Ensemble,8,AMD
0.0020873990998777,0.0456880629910896,0.0365671855322826,-0.9327081928983808,0.4761904761904761,Naive,9,AMD
0.0011681782254405,0.0341786223455625,0.0260335721354474,-0.0816080294404244,0.6507936507936508,Ridge_Regression,9,AMD
0.0010942374366887,0.033079259917489,0.0244272199302444,-0.0131467714958768,0.6031746031746031,Random_Forest,9,AMD
0.0012487535594116,0.035337707331003,0.025720379667529,-0.1562121662921043,0.5555555555555556,XGBoost,9,AMD
0.0010834496664697,0.032915796609982,0.0247195692557982,-0.0031584506775104,0.492063492063492,LSTM,9,AMD
0.0010937426191437,0.0330717798000611,0.024651798199526,-0.0126886233998089,0.492063492063492,GRU,9,AMD
0.0010899728166029,0.0330147363551934,0.0246398241764223,-0.0091981896554251,0.492063492063492,Transformer,9,AMD
0.0011540599654741,0.0339714581005015,0.0248558475967018,-0.0685360315133196,0.5555555555555556,Stacked_Ensemble,9,AMD
0.0017476725863006,0.0418051741570424,0.0308447786136581,-1.320803000655002,0.4444444444444444,Naive,10,AMD
0.0008001945577481,0.0282877103659556,0.0209157525468378,-0.0626097504114233,0.5396825396825397,Ridge_Regression,10,AMD
0.0008331247302173,0.0288639001213862,0.0215111734842016,-0.1063390185120896,0.492063492063492,Random_Forest,10,AMD
0.0009515810389246,0.0308477071907241,0.0229210607049737,-0.2636417987063599,0.365079365079365,XGBoost,10,AMD
0.0007562586767956,0.0275001577594675,0.0199665154627004,-0.0042655701854057,0.492063492063492,LSTM,10,AMD
0.0007691855631114,0.027734194834382,0.0200143991283034,-0.0214316897355637,0.5079365079365079,GRU,10,AMD
0.0007793934000295,0.0279176180937697,0.0200028957903471,-0.0349870769033056,0.5079365079365079,Transformer,10,AMD
0.0008549089328015,0.0292388257767221,0.021573289787096,-0.1352671158688065,0.3968253968253968,Stacked_Ensemble,10,AMD
0.0023626537447265,0.0486071367674185,0.0391590401659216,-1.1254155324555213,0.4126984126984127,Naive,11,AMD
0.0012158879064252,0.0348695842594264,0.0274448785612478,-0.0937984661566027,0.492063492063492,Ridge_Regression,11,AMD
0.0012230020287273,0.0349714459055859,0.0272141504862557,-0.1001982469430931,0.5079365079365079,Random_Forest,11,AMD
0.0011447720303675,0.0338344799039017,0.0251074595540426,-0.0298234601217117,0.5396825396825397,XGBoost,11,AMD
0.0011231229333039,0.0335130263226692,0.025247879323466,-0.01034818691871,0.4603174603174603,LSTM,11,AMD
0.0011082443556852,0.0332903042293879,0.0249887095820506,0.0030364065885895,0.5396825396825397,GRU,11,AMD
0.0010997703372343,0.0331627854263528,0.0246825993825281,0.0106595339630584,0.5873015873015873,Transformer,11,AMD
0.0011350351416726,0.033690282600071,0.0252139885646572,-0.021064269522542,0.492063492063492,Stacked_Ensemble,11,AMD
0.0011684977001318,0.0341832956300561,0.0256126413935457,-0.7494783318670519,0.6190476190476191,Naive,12,AMD
0.0008468954644058,0.0291014684235326,0.0221257711363491,-0.2679744805380561,0.4126984126984127,Ridge_Regression,12,AMD
0.000716802838277,0.0267731738551312,0.0197574714447992,-0.0731994026561602,0.5079365079365079,Random_Forest,12,AMD
0.0008534605868282,0.0292140477652152,0.0222971230656784,-0.2778038019160604,0.365079365079365,XGBoost,12,AMD
0.0007098512010091,0.0266430328793321,0.019550497313436,-0.0627913900688559,0.4444444444444444,LSTM,12,AMD
0.0007022275616623,0.0264995766317577,0.0194161610188149,-0.0513772539129611,0.4444444444444444,GRU,12,AMD
0.0006963775551452,0.0263889665418186,0.0192972453878374,-0.0426186062562952,0.4444444444444444,Transformer,12,AMD
0.000785046254594,0.0280186768887113,0.0210915847414437,-0.1753736543689112,0.365079365079365,Stacked_Ensemble,12,AMD
0.0015015970263549,0.0387504454987929,0.0317052219078486,-0.9992752722325656,0.4761904761904761,Naive,13,AMD
0.00085198054432,0.0291887057664444,0.0230712773306783,-0.134354693560605,0.5714285714285714,Ridge_Regression,13,AMD
0.0007473593392107,0.0273378737141481,0.0213411246137327,0.0049413923100846,0.5079365079365079,Random_Forest,13,AMD
0.0008225461885108,0.0286800660478821,0.0231261508393819,-0.095164831906277,0.492063492063492,XGBoost,13,AMD
0.0007590599369038,0.027551042392328,0.0216335932154439,-0.0106371652041366,0.5238095238095238,LSTM,13,AMD
0.000755141911218,0.0274798455457454,0.0216303060832117,-0.005420577975888,0.5238095238095238,GRU,13,AMD
0.0007852250516659,0.0280218673836345,0.0218410149429032,-0.0454742526656486,0.5238095238095238,Transformer,13,AMD
0.0007860762021142,0.0280370505245162,0.0221942382416214,-0.0466075021422554,0.5396825396825397,Stacked_Ensemble,13,AMD
0.0043411147957944,0.0658871368007018,0.0379881975228308,-1.2547762705619432,0.5714285714285714,Naive,14,AMD
0.0022106082016532,0.0470171054155105,0.0328710086622518,-0.1481905342439091,0.3492063492063492,Ridge_Regression,14,AMD
0.0020217747308401,0.0449641493952695,0.0303600624629852,-0.0501103753202767,0.3968253968253968,Random_Forest,14,AMD
0.0020893965318453,0.045709917215472,0.0316098341029768,-0.0852331581655641,0.3809523809523809,XGBoost,14,AMD
0.0019340629114769,0.0439779821214769,0.028835896416227,-0.0045528311752776,0.5555555555555556,LSTM,14,AMD
0.0019305300813361,0.0439377978662583,0.028780653891122,-0.0027178781864642,0.5555555555555556,GRU,14,AMD
0.0019713113451588,0.0443994520817409,0.029333246716576,-0.0238996783175924,0.4761904761904761,Transformer,14,AMD
0.0020495158156028,0.0452715784527429,0.0309697245635616,-0.0645191027059823,0.3809523809523809,Stacked_Ensemble,14,AMD
0.0012972619889572,0.0360175233595712,0.0274162531176042,-0.9519671747622128,0.5555555555555556,Naive,15,AMD
0.0008445653630314,0.0290614067627748,0.0221607483240333,-0.2708025669538421,0.4126984126984127,Ridge_Regression,15,AMD
0.0007074628495148,0.0265981738003726,0.0200085903692277,-0.0645068393059842,0.4603174603174603,Random_Forest,15,AMD
0.0007222528362391,0.0268747620685128,0.02025198611368,-0.086761070792642,0.4603174603174603,XGBoost,15,AMD
0.000665590868748,0.0257990478263846,0.0192972605653318,-0.0015028102858636,0.5238095238095238,LSTM,15,AMD
0.0006663566959755,0.025813885720201,0.0193024827617195,-0.0026551369726655,0.5238095238095238,GRU,15,AMD
0.0006873110045607,0.0262166169549157,0.0197635790882664,-0.0341847145570517,0.4603174603174603,Transformer,15,AMD
0.0007122828694144,0.0266886280916501,0.0201317523292745,-0.0717594380144801,0.4444444444444444,Stacked_Ensemble,15,AMD
0.004340568413069,0.06588299031669,0.0496831204305571,-1.0612055617370415,0.4285714285714285,Naive,16,AMD
0.0023578263946714,0.0485574545736439,0.0345922293420797,-0.119660932811094,0.4126984126984127,Ridge_Regression,16,AMD
0.0022173245475436,0.0470884757402877,0.0320287518490539,-0.052940825863295,0.4603174603174603,Random_Forest,16,AMD
0.0022584679413781,0.0475233410165795,0.032899408630944,-0.0724785877713773,0.4761904761904761,XGBoost,16,AMD
0.002113514606109,0.0459729769115405,0.0309013969793729,-0.0036446028146268,0.5396825396825397,LSTM,16,AMD
0.002125623852256,0.0461044884176806,0.030949757208544,-0.0093949200844813,0.5396825396825397,GRU,16,AMD
0.0021402611632374,0.046262956706608,0.0309847214640183,-0.0163457394087427,0.5238095238095238,Transformer,16,AMD
0.0022175502012289,0.0470908717399554,0.0324704978296464,-0.0530479820204714,0.5079365079365079,Stacked_Ensemble,16,AMD
0.0032229999089609,0.0567714709071458,0.0412633448542582,-0.968915782310244,0.5079365079365079,Naive,17,AMD
0.0019306232886743,0.0439388585272122,0.0295749101101881,-0.1794088644551676,0.5238095238095238,Ridge_Regression,17,AMD
0.0016253213355994,0.0403152742220548,0.0276599287399969,0.0070986908531718,0.5238095238095238,Random_Forest,17,AMD
0.0016531167731349,0.0406585387481511,0.027654247656514,-0.0098814137653746,0.5555555555555556,XGBoost,17,AMD
0.0016406997866742,0.0405055525412788,0.0273936469783409,-0.0022959339944752,0.4761904761904761,LSTM,17,AMD
0.0016468790877193,0.0405817580659011,0.0275070318337937,-0.0060708405085543,0.4761904761904761,GRU,17,AMD
0.0016367595456739,0.0404568850218837,0.0272169481068576,0.000111141063201,0.5238095238095238,Transformer,17,AMD
0.0016352672835825,0.0404384381941555,0.0274166084419638,0.0010227570936224,0.5714285714285714,Stacked_Ensemble,17,AMD
0.0052307612836406,0.0723240021268223,0.0564770161268669,-1.2606227237161471,0.5714285714285714,Naive,18,AMD
0.0036842233849149,0.0606978037898815,0.0478584038522183,-0.5922422476501255,0.4444444444444444,Ridge_Regression,18,AMD
0.0041078863902464,0.0640927951508317,0.0496633634781941,-0.7753403026207675,0.4126984126984127,Random_Forest,18,AMD
0.0031749710550169,0.0563468815021466,0.0433582214999773,-0.3721543241822145,0.4761904761904761,XGBoost,18,AMD
0.0025943668558333,0.0509349276610204,0.0392465949451483,-0.1212296547150053,0.3492063492063492,LSTM,18,AMD
0.0025011801977643,0.0500118005851053,0.0383389075919907,-0.0809563817906806,0.6507936507936508,GRU,18,AMD
0.0025167346725118,0.0501670676092574,0.0383391793975383,-0.0876786918260377,0.5555555555555556,Transformer,18,AMD
0.0032412226584928,0.0569317368301097,0.0435831672240027,-0.4007868447999498,0.4761904761904761,Stacked_Ensemble,18,AMD
0.0008519846988118,0.0291887769324425,0.0178623427984712,-1.0608435127156564,0.5873015873015873,Naive,0,INTC
0.0004132028525051,0.0203273916798278,0.013780096554221,0.0005144233126426,0.5238095238095238,Ridge_Regression,0,INTC
0.0004482300385477,0.0211714439410203,0.0141302520530289,-0.0842119212159717,0.4285714285714285,Random_Forest,0,INTC
0.0004294844565174,0.0207240067679346,0.0135466836128165,-0.0388687229481732,0.5079365079365079,XGBoost,0,INTC
0.0004143111056265,0.0203546335173714,0.0123081798683308,-0.0021663011872232,0.3968253968253968,LSTM,0,INTC
0.0004186714309558,0.0204614620923301,0.0122679154203652,-0.0127133781252031,0.5396825396825397,GRU,0,INTC
0.0004434985015084,0.0210594041109543,0.0133438577282401,-0.0727669299782332,0.4603174603174603,Transformer,0,INTC
